Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),velocity_diff,row_number
2569.225096,51.61904968,-1.278216454,60.56684229,30.89355007,282.2336554,4.859793712,4.859793712,0.1417568899999999,2551
2570.2251,51.6191075,-1.278654845,60.86013725,31.00529769,282.07234,4.861403992,4.861403992,0.11174761999999916,2552
2571.225106,51.61917117,-1.279100388,61.13453691,31.11542491,281.9299587,4.832949278,4.832949278,0.11012722000000252,2553
2572.22511,51.61923168,-1.279549538,61.28053778,31.24883751,281.6765564,4.827910131,4.827910131,0.13341259999999977,2554
2573.225115,51.6192846,-1.279994591,61.15831591,31.28315713,281.4029218,4.828132736,4.828132736,0.034319619999998,2555
2574.225119,51.61933576,-1.280440075,61.1607187,31.41855356,281.2705601,4.824054421,4.824054421,0.13539643000000012,2556
2575.225125,51.61938592,-1.280885941,61.16169371,31.53654346,281.1395032,4.813991945,4.813991945,0.11798990000000131,2557
2576.22513,51.61943746,-1.281335618,61.26411093,31.6175067,281.0181284,4.811744975,4.811744975,0.0809632399999991,2558
2577.225135,51.6194874,-1.281787868,61.23442161,31.74150051,280.7921228,4.817096158,4.817096158,0.12399381000000176,2559
2578.225141,51.61953738,-1.282241677,61.13867558,31.79210024,280.5595354,4.824482438,4.824482438,0.05059972999999829,2560
2579.225146,51.61958997,-1.282696503,61.11889675,31.78362488,280.4809516,4.843704423,4.843704423,-0.008475359999998489,2561
2580.225151,51.61964326,-1.28315927,61.28786147,32.03358611,280.2542376,4.860187454,4.860187454,0.24996123000000026,2562
2581.225157,51.61969576,-1.283618718,61.68294705,32.23031528,280.1645283,4.8600929,4.8600929,0.19672916999999757,2563
2582.225162,51.61974141,-1.284077207,61.71394823,32.24658272,280.0559324,4.84900911,4.84900911,0.016267440000000022,2564
2583.225167,51.61978682,-1.284539247,61.75871376,32.36999856,279.7994709,4.842593262,4.842593262,0.12341583999999983,2565
2584.225171,51.61983158,-1.28499722,61.55573701,32.41833114,279.4880132,4.836474411,4.836474411,0.04833258000000029,2566
2585.225178,51.61988126,-1.28545771,61.59913785,32.50840115,279.5032574,4.839920032,4.839920032,0.09007000999999804,2567
2586.225183,51.61993047,-1.285925301,61.83808064,32.6504158,279.3119553,4.838638636,4.838638636,0.14201465000000013,2568
2587.225188,51.61997326,-1.286391328,61.72032084,32.7353722,279.096908,4.835241705,4.835241705,0.08495640000000293,2569
2588.225194,51.620021,-1.286855505,61.4997492,32.82388822,278.6550448,4.834574653,4.834574653,0.08851602000000014,2570
2589.225199,51.6200675,-1.2873282,61.80718845,32.94930675,278.5927489,4.846590085,4.846590085,0.12541852999999747,2571
2590.225205,51.62010282,-1.287803497,61.90781861,33.05217452,278.2483228,4.855585482,4.855585482,0.10286777000000313,2572
2591.22521,51.62015111,-1.28828985,62.26140023,33.19499609,278.4174112,4.867817194,4.867817194,0.1428215699999953,2573
2592.225215,51.62018963,-1.288768296,62.38029554,33.25555853,278.0408478,4.889881183,4.889881183,0.060562440000005324,2574
2593.22522,51.62023093,-1.289248037,62.08693082,33.40861334,278.0995825,4.91899172,4.91899172,0.15305481000000043,2575
2594.225227,51.62027351,-1.289725895,61.89202454,33.66076468,278.2206752,4.918104912,4.918104912,0.2521513399999975,2576
2595.225231,51.6203127,-1.290207989,61.92295934,33.51147334,277.4110415,4.901356189,4.901356189,-0.14929133999999777,2577
2596.225237,51.62034187,-1.290693519,61.7543604,33.58481566,277.1629118,4.891513516,4.891513516,0.07334231999999474,2578
2597.225243,51.62037314,-1.291177582,61.47316273,33.67840137,277.1682819,4.881443228,4.881443228,0.09358571000000637,2579
2598.225249,51.62041032,-1.291664991,61.66528273,33.81535827,277.1901081,4.881612112,4.881612112,0.13695689999999416,2580
2599.225254,51.62044679,-1.292144689,61.29463879,33.87770476,277.0510719,4.89628351,4.89628351,0.06234649000000303,2581
2600.22526,51.6204844,-1.292632604,61.43973811,34.00113885,276.738661,4.901561778,4.901561778,0.12343408999999639,2582
2601.225266,51.62051654,-1.293123763,61.2475865,34.19826275,276.6099936,4.881693176,4.881693176,0.19712390000000113,2583
2602.22527,51.62054268,-1.293617203,61.54520064,34.23699403,275.8472992,4.923864011,4.923864011,0.03873128000000037,2584
2603.225276,51.62057444,-1.294098557,61.55796266,34.27686239,275.9608236,4.939580843,4.939580843,0.039868359999999825,2585
2604.225282,51.62059955,-1.294592814,62.03701989,34.34230874,275.5779695,4.955267202,4.955267202,0.06544635000000198,2586
2605.225287,51.62062351,-1.295096125,62.08951753,34.46030724,275.1516982,4.986252904,4.986252904,0.11799849999999878,2587
2606.225293,51.62065555,-1.295590814,62.18559534,34.55467407,275.3867257,5.007778752,5.007778752,0.09436682999999846,2588
2607.225298,51.62068022,-1.296085208,62.17846882,34.60646232,275.0515777,5.016763186,5.016763186,0.05178825000000131,2589
2608.225304,51.62070774,-1.296588874,62.17538699,34.72115387,275.0329759,4.97997519,4.97997519,0.11469155000000342,2590
2609.225309,51.62073344,-1.29708551,62.05770527,34.79476467,274.8917736,4.995371172,4.995371172,0.07361079999999731,2591
2610.225315,51.62076608,-1.297592462,62.05828766,34.88893059,274.8090943,5.022246444,5.022246444,0.09416592000000179,2592
2611.225321,51.62078202,-1.298097055,61.58002257,34.97471443,274.1506614,5.042663879,5.042663879,0.08578383999999772,2593
2612.225327,51.62081448,-1.298603909,61.97130817,35.04783287,274.327233,4.976359177,4.976359177,0.07311844000000178,2594
2613.225332,51.62084007,-1.299116572,62.56767033,35.14404865,274.3316543,4.93739141,4.93739141,0.09621578000000142,2595
2614.225338,51.62086352,-1.299624833,62.87912508,35.2401469,274.2122123,4.918071809,4.918071809,0.09609824999999717,2596
2615.225343,51.62088693,-1.300132972,62.96432185,35.32165317,274.015713,4.900828823,4.900828823,0.08150626999999844,2597
2616.225349,51.62091687,-1.300644404,62.95823364,35.43253178,274.1744568,4.898036498,4.898036498,0.11087861000000032,2598
2617.225355,51.62093617,-1.301159454,63.31069235,35.52772198,274.0751684,4.893312801,4.893312801,0.09519020000000467,2599
2618.22536,51.62095548,-1.301672688,63.46618812,35.60771636,273.8790078,4.878010725,4.878010725,0.07999437999999515,2600
2619.225366,51.62097924,-1.302184585,63.82301788,35.7558882,274.2382407,4.89141413,4.89141413,0.14817184000000339,2601
2620.225371,51.62099967,-1.302701875,64.1117046,35.81444206,274.0988129,4.892144937,4.892144937,0.058553859999996405,2602
2621.225377,51.62101369,-1.303215603,63.74386373,35.88960415,273.6802739,4.923900044,4.923900044,0.07516208999999918,2603
2622.225384,51.6210299,-1.303741132,63.93926789,35.95536626,273.4779716,4.886469664,4.886469664,0.06576211000000143,2604
2623.225389,51.62105046,-1.304266026,64.21206574,36.05389367,273.8418047,4.893170902,4.893170902,0.09852741000000265,2605
2624.225394,51.62106182,-1.304779433,64.6101978,35.97369591,272.9882856,5.01763323,5.01763323,-0.08019775999999723,2606
2625.2254,51.62108583,-1.305307826,65.06385269,36.31125309,273.9349268,4.999543003,4.999543003,0.33755717999999746,2607
2626.225405,51.62111181,-1.305826179,65.16884098,36.07135068,274.4980101,5.189716763,5.189716763,-0.23990240999999912,2608
2627.225411,51.62116843,-1.306393197,65.11273926,37.91125364,276.8633481,5.202379997,5.202379997,1.8399029599999963,2609
2628.225417,51.6211504,-1.306893472,64.95286525,36.35799027,273.7139617,4.990813432,4.990813432,-1.5532633699999963,2610
2629.225423,51.62115605,-1.307409826,64.79216104,36.38745857,273.3838545,4.905297057,4.905297057,0.029468299999997782,2611
2630.225428,51.62118036,-1.30793156,65.03754506,36.46582217,273.5203558,4.878480445,4.878480445,0.07836360000000298,2612
2631.225433,51.62119963,-1.30846155,65.39904801,36.56583596,273.4573392,4.837989252,4.837989252,0.10001378999999844,2613
2632.225439,51.62121576,-1.308991231,65.59329501,36.63052599,273.2871919,4.814640328,4.814640328,0.06469003000000129,2614
2633.225445,51.62124078,-1.309522436,66.33470352,36.72587246,273.3077473,4.811685455,4.811685455,0.09534646999999552,2615
2634.225451,51.62126307,-1.310054196,66.93018767,36.80662521,273.2456621,4.793619221,4.793619221,0.08075275000000204,2616
2635.225456,51.62127901,-1.310582035,67.46655157,36.86255111,273.2399304,4.799217631,4.799217631,0.05592589999999831,2617
2636.225462,51.62129301,-1.311118053,67.75640465,36.96162315,273.1094105,4.782498519,4.782498519,0.09907204000000291,2618
2637.225468,51.62131506,-1.311656073,68.2307513,37.04257166,273.2958512,4.793379001,4.793379001,0.08094850999999892,2619
2638.225474,51.62133461,-1.312193399,68.47293109,37.15273435,273.2813632,4.799141299,4.799141299,0.11016269000000278,2620
2639.225479,51.62134978,-1.312727706,68.57126788,37.22081026,273.1449963,4.797559021,4.797559021,0.06807590999999746,2621
2640.225485,51.62137021,-1.313268393,68.92767215,37.30693909,273.0591092,4.799318587,4.799318587,0.08612882999999982,2622
2641.225491,51.62138369,-1.313809119,68.89948923,37.33722188,272.8150198,4.807992159,4.807992159,0.030282790000001114,2623
2642.225496,51.62139044,-1.314348995,68.76730912,37.31869658,272.0893016,4.820767046,4.820767046,-0.0185253000000003,2624
2643.225502,51.62140308,-1.314890248,68.78822606,37.51575518,272.3400967,4.831727634,4.831727634,0.1970585999999983,2625
2644.225508,51.62142877,-1.315435895,68.87308357,37.76897314,273.2945646,4.857213623,4.857213623,0.25321796000000063,2626
2645.225514,51.62143289,-1.315975858,68.9002813,37.65660616,272.2438581,4.853476406,4.853476406,-0.11236697999999734,2627
2646.225519,51.62144287,-1.316523489,68.9164132,37.81718269,272.0721381,4.835838991,4.835838991,0.16057653000000016,2628
2647.225525,51.62145991,-1.317068439,68.96181325,37.78704315,272.3679032,4.848660981,4.848660981,-0.03013954000000041,2629
2648.22553,51.62147173,-1.317613904,69.02907106,37.92547238,272.2170515,4.844223601,4.844223601,0.13842922999999985,2630
2649.225536,51.62148464,-1.318165273,69.1219498,38.02018399,272.2328506,4.906636803,4.906636803,0.09471160999999739,2631
2650.225541,51.62148678,-1.318722564,68.90985415,38.33201227,271.4502472,5.012646689,5.012646689,0.3118282800000003,2632
2651.225548,51.62149299,-1.319277192,68.96416836,38.04216716,271.3259692,5.019282229,5.019282229,-0.2898451100000017,2633
2652.225553,51.62149624,-1.319833924,68.46570697,38.24208118,271.0340657,5.038209123,5.038209123,0.19991402000000136,2634
2653.225558,51.62150778,-1.320389982,68.86013109,38.33812557,271.1580367,5.049701586,5.049701586,0.09604439000000298,2635
2654.225564,51.62151345,-1.3209442,68.73999698,38.41960805,271.0992122,5.070012996,5.070012996,0.08148247999999825,2636
2655.22557,51.62150766,-1.321492519,69.10066365,38.23604006,270.110148,5.069223644,5.069223644,-0.18356799000000024,2637
2656.225576,51.62151837,-1.322058849,68.69031921,39.01116533,270.9251237,5.07925005,5.07925005,0.7751252699999966,2638
2657.225581,51.6215185,-1.322615953,68.69674819,38.633137,270.2269298,4.932430883,4.932430883,-0.37802832999999936,2639
2658.225587,51.62152175,-1.323172375,69.19856647,38.66136261,270.0425084,4.859130992,4.859130992,0.02822560999999979,2640
2659.225593,51.62152293,-1.323729375,69.27321152,38.6746374,270.0219809,4.840710344,4.840710344,0.013274790000004089,2641
2660.225598,51.62151504,-1.324292,69.08912912,38.84979392,269.5163147,4.866018772,4.866018772,0.1751565200000016,2642
2661.225603,51.62150424,-1.324850462,68.77919682,38.66548401,269.3385954,4.84108066,4.84108066,-0.18430991000000319,2643
2662.22561,51.62149991,-1.325412192,68.32705095,38.73356741,269.323404,4.816052698,4.816052698,0.06808339999999902,2644
2663.225616,51.62149963,-1.32597975,68.81417634,38.96549315,269.4462392,4.813654247,4.813654247,0.2319257400000012,2645
2664.225621,51.62149408,-1.326543103,68.84588359,38.9915062,269.2377707,4.848580144,4.848580144,0.02601305000000309,2646
2665.225627,51.62148985,-1.32710982,68.71709817,39.0771482,269.187761,4.838549796,4.838549796,0.085642,2647
2666.225633,51.62148317,-1.327675308,68.41246237,39.12035342,269.0409416,4.814162787,4.814162787,0.04320521999999727,2648
2667.225639,51.62147923,-1.328238896,68.74509866,39.16218809,269.1981488,4.80282768,4.80282768,0.041834670000000074,2649
2668.225644,51.62146713,-1.328803593,68.36609824,39.18207174,269.0148287,4.790456636,4.790456636,0.019883649999997033,2650
2669.225649,51.62145906,-1.329372722,68.23998233,39.29970375,268.9924252,4.794758093,4.794758093,0.11763201000000123,2651
2670.225655,51.62145427,-1.329939664,68.30086248,39.3345759,269.0666057,4.794578436,4.794578436,0.034872149999998214,2652
2671.225661,51.62145359,-1.330506714,68.44193326,39.37613147,269.3344131,4.790539746,4.790539746,0.041555569999999875,2653
2672.225032,51.62144802,-1.331077049,68.86582541,39.49193739,269.2781362,4.789601119,4.789601119,0.11580591999999967,2654
2673.225029,51.62143994,-1.331642106,68.80744518,39.49943054,269.1066881,4.783579152,4.783579152,0.007493150000001947,2655
2674.225034,51.62143203,-1.332210679,68.97428197,39.50654537,268.9879334,4.793569285,4.793569285,0.007114829999999017,2656
2675.225031,51.62142853,-1.332786543,69.36231724,39.61442203,269.2045236,4.788788872,4.788788872,0.10787666000000229,2657
2676.22503,51.62142136,-1.333360221,69.19120377,39.6493073,269.032303,4.790844154,4.790844154,0.03488526999999664,2658
2677.225037,51.6214094,-1.333935089,69.12113251,39.78351793,268.674538,4.795958127,4.795958127,0.13421063000000544,2659
2678.225035,51.62139947,-1.334508796,68.91375083,39.70437635,268.8675505,4.790874692,4.790874692,-0.07914158000000526,2660
2679.225032,51.62139338,-1.335085033,68.75742496,39.80135901,269.0681,4.817587756,4.817587756,0.09698266000000189,2661
2680.225039,51.62138156,-1.335663325,68.79107909,39.8964296,268.7621863,4.821871568,4.821871568,0.09507058999999884,2662
2681.225038,51.62138342,-1.33623961,69.16702326,39.94592421,269.2617523,4.809360518,4.809360518,0.04949461000000355,2663
2682.225037,51.62137614,-1.336820548,69.33151256,39.96007463,268.9437619,4.802538608,4.802538608,0.014150419999999997,2664
2683.225043,51.62137295,-1.33739915,69.65842963,40.02946415,269.1113259,4.803191388,4.803191388,0.06938952000000143,2665
2684.225042,51.62136501,-1.337974938,70.03543593,39.87485239,269.1006439,4.829176411,4.829176411,-0.15461176000000165,2666
2685.225042,51.62136154,-1.338559978,70.2174504,40.15383237,269.2501643,4.82138647,4.82138647,0.27897998000000257,2667
2686.225047,51.62135799,-1.339142295,70.13646212,40.18837564,269.1246504,4.818457053,4.818457053,0.03454326999999324,2668
2687.225047,51.62135537,-1.33972375,70.25361396,40.22810935,268.9776355,4.804508438,4.804508438,0.039733710000000144,2669
2688.225049,51.62135197,-1.340304171,70.32886922,40.32972085,269.2041118,4.797363813,4.797363813,0.10161150000000418,2670
2689.225052,51.62134401,-1.340890087,71.0702369,40.34912487,269.1277228,4.797487927,4.797487927,0.01940401999999608,2671
2690.225053,51.62133719,-1.341474425,71.24869349,40.44648022,269.2737776,4.800792172,4.800792172,0.09735535000000084,2672
2691.225056,51.62133052,-1.34205647,71.14502442,40.36323075,269.3241056,4.816054546,4.816054546,-0.08324946999999838,2673
2692.225059,51.62132436,-1.342646337,71.49806745,40.61721117,269.1074255,4.814896321,4.814896321,0.25398041999999776,2674
2693.225061,51.62132083,-1.343235811,71.62593181,40.68401333,269.2253155,4.818663019,4.818663019,0.06680216000000172,2675
2694.225064,51.62131699,-1.343824458,71.92247635,40.70596108,269.1970304,4.809027559,4.809027559,0.021947750000002486,2676
2695.225068,51.62131419,-1.344415381,72.0126027,40.75205004,269.214222,4.812570393,4.812570393,0.046088959999998735,2677
2696.225071,51.62131592,-1.345011259,72.57937461,40.79998254,269.23023,4.816646678,4.816646678,0.04793250000000171,2678
2697.225075,51.62130861,-1.345600376,72.61756847,40.85344726,269.1835437,4.815018303,4.815018303,0.05346472000000091,2679
2698.225078,51.62130013,-1.34618837,72.55765286,40.90673226,269.217669,4.818403103,4.818403103,0.053284999999995364,2680
2699.225081,51.6212882,-1.346777969,72.30158513,40.87504167,268.9535242,4.850648001,4.850648001,-0.03169058999999663,2681
2700.225085,51.62128313,-1.347376668,72.12273609,41.11574871,269.3792295,4.871106509,4.871106509,0.24070703999999665,2682
2701.225089,51.62127147,-1.347965133,72.04141704,40.81251301,268.8900866,4.902730567,4.902730567,-0.3032356999999948,2683
2702.225094,51.62126051,-1.348554454,71.46822191,40.78040796,268.5574999,4.922900434,4.922900434,-0.03210505000000552,2684
2703.225098,51.62125331,-1.349156594,71.22782684,41.50583104,268.8044941,4.935424653,4.935424653,0.7254230799999988,2685
2704.225102,51.62124187,-1.349749793,71.2001965,41.23828955,268.8179534,4.955821269,4.955821269,-0.26754148999999927,2686
2705.225106,51.62123625,-1.350344386,71.28695735,41.23783613,269.0688721,4.977429703,4.977429703,-0.00045341999999948257,2687
2706.225111,51.62122686,-1.350940116,70.98741192,41.3101888,269.0669902,4.97191052,4.97191052,0.07235267000000078,2688
2707.225114,51.6212226,-1.351542527,71.2594461,41.41435086,269.1130798,4.981865015,4.981865015,0.10416206000000017,2689
2708.22512,51.6212236,-1.352144989,71.06072186,41.59578408,269.6992527,5.002843919,5.002843919,0.1814332200000024,2690
2709.225125,51.62122058,-1.352750343,70.92194831,41.85084323,269.2604664,5.028600081,5.028600081,0.255059150000001,2691
2710.22513,51.62121432,-1.353351759,71.0894212,41.57186892,269.2595336,5.062327369,5.062327369,-0.2789743100000024,2692
2711.225133,51.6212089,-1.353955778,70.55724128,41.63053389,269.0958488,5.078364157,5.078364157,0.05866497000000237,2693
2712.225139,51.62120098,-1.354558951,70.58276233,41.68011484,269.180139,5.098819322,5.098819322,0.04958094999999929,2694
2713.225143,51.62119676,-1.355154631,70.24650235,41.62666566,269.1633452,5.091859397,5.091859397,-0.053449180000001206,2695
2714.225148,51.62118476,-1.355769538,70.15900039,42.07792464,268.7889008,5.131303821,5.131303821,0.45125897999999864,2696
2715.225154,51.62118478,-1.356377829,69.93687096,41.97430528,269.2060072,5.169349709,5.169349709,-0.10361935999999616,2697
2716.225159,51.62119221,-1.35697674,69.17117371,41.91998053,270.3422336,5.105101788,5.105101788,-0.05432475000000636,2698
2717.225163,51.62117951,-1.35757897,69.75910882,41.95364614,269.2698024,4.983181062,4.983181062,0.0336656099999999,2699
2718.225168,51.6212257,-1.356603568,71.27498252,42.11,-1.0,14.26776723,14.26776723,0.15635386000000295,2700
2719.225173,51.62121815,-1.356969774,69.52724082,42.11,-1.0,14.26776723,14.26776723,0.0,2701
2720.225179,51.62121815,-1.356969774,69.52724082,42.11,-1.0,14.26776723,14.26776723,0.0,2702
2721.225184,51.62118409,-1.35800739,65.76627174,42.20000076,268.9448349,14.26776722,14.26776722,0.09000076000000234,2703
2722.22519,51.62115616,-1.358750524,61.5575716,42.21,268.5932081,14.26776722,14.26776722,0.009999239999999077,2704
2723.225195,51.62114694,-1.359271118,58.54636227,42.22999954,269.296397,14.26776722,14.26776722,0.019999540000000593,2705
2724.2252,51.62112395,-1.359890232,55.74039303,42.22999954,268.9448346,14.26776722,14.26776722,0.0,2706
2725.225206,51.62111049,-1.360516248,54.28025098,42.52999878,268.9448312,14.26776722,14.26776722,0.2999992399999982,2707
2726.225211,51.62109611,-1.36113542,53.07498974,42.52999878,268.9448312,14.26776722,14.26776722,0.0,2708
2727.225216,51.62108406,-1.361754046,52.23917372,42.43999863,268.9448322,14.26776722,14.26776722,-0.09000015000000161,2709
2728.225221,51.6210724,-1.362380315,51.36045057,42.43999863,269.2963947,14.26776722,14.26776722,0.0,2710
2729.225227,51.62106276,-1.363012736,50.08018001,42.86999893,269.2963898,14.55229077,14.55229077,0.4300003000000032,2711
2730.225232,51.62104298,-1.363661213,49.73966892,43.47000122,268.9448205,14.62158335,14.62158335,0.600002289999999,2712
2731.225238,51.62102278,-1.364313325,49.24082859,43.47000122,268.9448205,15.08881033,15.08881033,0.0,2713
2732.225243,51.62100174,-1.364993181,48.68559547,44.00999832,268.593252,15.60711861,15.60711861,0.5399971000000008,2714
2733.225248,51.62100111,-1.365559509,47.87662244,42.06999969,269.2963988,15.12419734,15.12419734,-1.939998629999998,2715
2734.225254,51.62098858,-1.366229505,46.89890788,43.20999908,269.2963859,14.94797641,14.94797641,1.1399993899999998,2716
2735.22526,51.6209857,-1.36687747,46.03361098,42.99000168,269.6479509,15.03231692,15.03231692,-0.219997400000004,2717
2736.225265,51.62095656,-1.367523495,46.49253547,43.15999985,267.8901368,15.25961578,15.25961578,0.1699981699999995,2718
2737.22527,51.62095718,-1.36816282,45.55075899,42.56000137,268.9448308,15.18562801,15.18562801,-0.5999984799999964,2719
2738.225276,51.62096064,-1.368833604,44.81669325,43.16999817,270.7026364,15.12781795,15.12781795,0.6099967999999976,2720
2739.225281,51.62093659,-1.369483731,44.73112197,43.16999817,268.5932615,15.0429859,15.0429859,0.0,2721
2740.225287,51.62094199,-1.370151155,43.33872695,43.16999817,270.7026364,15.0101017,15.0101017,0.0,2722
2741.225292,51.62091096,-1.370797908,41.76395767,42.99000168,268.2417011,14.90057243,14.90057243,-0.17999649000000062,2723
2742.225298,51.62092013,-1.371478269,41.09611772,43.97999954,269.9995022,14.98827651,14.98827651,0.9899978600000026,2724
2743.225304,51.62089794,-1.372127992,40.11583016,43.70000076,268.9448179,15.00589049,15.00589049,-0.27999877999999967,2725
2744.225309,51.62089543,-1.372786474,39.22825691,43.70000076,268.9448179,14.95404919,14.95404919,0.0,2726
2745.225314,51.62088317,-1.373445423,39.08775262,43.5,268.5932578,14.99449891,14.99449891,-0.20000076000000178,2727
2746.22532,51.62088556,-1.374115918,38.74632237,43.56000137,268.9448195,14.98640185,14.98640185,0.06000137000000194,2728
2747.225326,51.62095957,-1.376153644,67.12800461,43.59980961,268.9955906,4.961099435,4.961099435,0.03980823999999927,2729
2748.225332,51.62095178,-1.376785265,67.49366003,43.68892312,269.167173,4.96743631,4.96743631,0.08911350999999712,2730
2749.225338,51.62094067,-1.377414992,67.30150832,43.6395674,269.1116347,4.988928778,4.988928778,-0.04935572000000121,2731
2750.225343,51.620927,-1.378047709,67.25444966,43.74488625,268.9004069,5.005041934,5.005041934,0.1053188500000033,2732
2751.225348,51.62092101,-1.378689263,67.12681961,43.81041844,268.9112594,5.018809016,5.018809016,0.06553218999999899,2733
2752.225353,51.62092024,-1.379324921,67.45050004,43.82742002,269.0747117,5.022922823,5.022922823,0.01700157999999874,2734
2753.225359,51.62091908,-1.379959341,67.72943918,43.88302856,269.0595458,5.006126611,5.006126611,0.05560854000000148,2735
2754.225365,51.62090886,-1.380586678,67.31106008,43.86519358,268.7795075,4.993670102,4.993670102,-0.017834979999996392,2736
2755.22537,51.62090836,-1.381222508,66.92673621,43.91501924,268.8703629,4.986266612,4.986266612,0.04982565999999622,2737
2756.225377,51.62090256,-1.381853392,66.70949526,43.88882178,268.8560982,4.983812047,4.983812047,-0.026197459999998784,2738
2757.225382,51.62088421,-1.38248327,66.40963252,43.97318287,268.3585747,4.995642154,4.995642154,0.08436109000000158,2739
2758.225388,51.62087115,-1.38312157,67.04773799,44.03604224,268.1683922,4.993834506,4.993834506,0.0628593699999982,2740
2759.225393,51.62085284,-1.383756279,67.59355596,44.08989384,268.0175518,4.987907675,4.987907675,0.053851600000001554,2741
2760.225399,51.62085373,-1.384402406,68.50774929,44.10491757,268.3233929,4.915515694,4.915515694,0.015023729999995794,2742
2761.225404,51.62084825,-1.385049329,69.31381974,44.25276083,268.3546323,4.886114615,4.886114615,0.14784326000000192,2743
2762.22541,51.62083965,-1.385689172,69.67556757,44.22100153,268.1792149,4.8722186,4.8722186,-0.03175929999999738,2744
2763.225416,51.62082366,-1.386327597,70.22948242,44.29120853,267.9404579,4.871781017,4.871781017,0.07020699999999636,2745
2764.225421,51.62080823,-1.386967798,69.85009123,44.36844083,268.1418037,4.843656091,4.843656091,0.07723229999999859,2746
2765.225427,51.62078549,-1.387602185,69.40544642,44.31221709,267.4754878,4.868455981,4.868455981,-0.05622374000000008,2747
2766.225432,51.62075951,-1.388240982,69.41916596,44.3428248,267.0494311,4.908700854,4.908700854,0.030607710000005284,2748
2767.225439,51.62073865,-1.388886908,69.54549255,44.42739819,267.1903059,4.930183555,4.930183555,0.08457338999999564,2749
2768.225444,51.62071317,-1.389521609,70.05224403,44.412984,266.4831209,4.893554903,4.893554903,-0.014414189999996552,2750
2769.225449,51.6206917,-1.390165309,69.98649752,44.4496314,266.6890585,4.892652235,4.892652235,0.036647399999999664,2751
2770.225456,51.62066555,-1.390805789,70.43141685,44.47490814,266.4661005,4.870473512,4.870473512,0.025276739999995357,2752
2771.225461,51.62063843,-1.391448771,70.91748637,44.52214119,266.4424605,4.933319706,4.933319706,0.04723305000000266,2753
2772.225467,51.62062149,-1.392089801,70.94572956,44.46510759,266.6937734,4.939008268,4.939008268,-0.05703359999999691,2754
2773.225474,51.62060038,-1.392733125,71.51908141,44.48955272,266.6301252,4.931052508,4.931052508,0.024445129999996595,2755
2774.225478,51.62056978,-1.393386943,71.86124841,44.86858446,266.8408217,4.905870855,4.905870855,0.37903174000000206,2756
2775.225484,51.62053043,-1.394020793,71.99358545,44.64703623,266.0774457,4.912461783,4.912461783,-0.22154823000000334,2757
2776.225489,51.6204948,-1.394664542,72.02315523,44.72145951,265.8429644,4.896561757,4.896561757,0.07442328000000487,2758
2777.225495,51.62047412,-1.395304727,72.38334325,44.67520897,265.9998731,4.879284533,4.879284533,-0.046250540000002616,2759
2778.2255,51.62044751,-1.39594935,72.53787131,44.754853,265.8361725,4.864535416,4.864535416,0.0796440299999972,2760
2779.225507,51.62042101,-1.396597093,73.00079607,44.90317687,265.773134,4.851594097,4.851594097,0.1483238700000058,2761
2780.225512,51.6203883,-1.397244821,73.22120352,44.85820398,265.732652,4.826123077,4.826123077,-0.04497289000000393,2762
2781.225518,51.62035116,-1.397885548,72.91129115,44.82918387,265.4900803,4.822057449,4.822057449,-0.0290201099999976,2763
2782.225524,51.62032159,-1.39853503,73.1385807,44.94475626,265.60831,4.808605615,4.808605615,0.11557238999999697,2764
2783.225529,51.62028347,-1.399177424,72.80712554,44.90078637,265.304241,4.811063085,4.811063085,-0.04396988999999962,2765
2784.225535,51.62025655,-1.399826512,73.09856771,45.09017662,265.1986524,4.792475555,4.792475555,0.18939025000000242,2766
2785.225541,51.6202268,-1.400471107,73.38110774,45.02499317,265.4430641,4.793451262,4.793451262,-0.06518344999999925,2767
2786.225546,51.62020102,-1.401122108,74.00315087,45.10353587,265.560462,4.787632859,4.787632859,0.07854269999999985,2768
2787.225552,51.62016746,-1.401765266,73.26256838,44.93694544,265.4063892,4.801858735,4.801858735,-0.1665904299999994,2769
2788.225557,51.6201323,-1.402421039,73.23808627,45.14922359,265.1618657,4.796484466,4.796484466,0.21227814999999595,2770
2789.225563,51.62009455,-1.403074193,73.22195863,45.29907313,264.9447993,4.807468232,4.807468232,0.14984953999999817,2771
2790.225569,51.62005119,-1.403723378,73.45399788,45.25577455,264.6913492,4.821197052,4.821197052,-0.04329857999999831,2772
2791.225574,51.62001853,-1.404371903,74.1090386,45.31742849,265.022698,4.852796863,4.852796863,0.06165393999999935,2773
2792.22558,51.61997021,-1.405029225,74.61116931,45.41098947,264.2821544,4.827131489,4.827131489,0.09356097999999946,2774
2793.225586,51.61991938,-1.405677969,74.60322545,45.39432609,263.6668872,4.81872076,4.81872076,-0.01666337999999712,2775
2794.225591,51.61987501,-1.406322029,74.20730053,45.15019084,263.7734231,4.814352102,4.814352102,-0.24413524999999936,2776
2795.225598,51.61982227,-1.406974508,73.71159614,45.37603597,263.4188349,4.822291795,4.822291795,0.22584512999999617,2777
2796.225603,51.61977586,-1.407629775,73.9518534,45.4158023,263.456297,4.840746113,4.840746113,0.03976633000000618,2778
2797.225608,51.61972615,-1.408276453,73.84315601,45.13381739,263.3802799,4.834632808,4.834632808,-0.2819849100000056,2779
